Label,Formula,Mol weight,Phase,"Temperature, K","Pressure, kPa","Electrical conductivity, S/m"
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,333.15,101.325,0.6 ± 0.012
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,338.15,101.325,0.687 ± 0.014
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,338.15,101.325,0.689 ± 0.014
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,343.15,101.325,0.784 ± 0.016
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,343.15,101.325,0.786 ± 0.016
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,101.325,0.885 ± 0.018
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.15,101.325,0.887 ± 0.018
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,348.16,101.325,0.877 ± 0.018
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,353.15,101.325,0.999 ± 0.02
triethyl(pentyl)phosphonium bis(trifluoromethylsulfonyl)imide,C13H26F6NO4PS2,469.44,Liquid,353.15,101.325,1.002 ± 0.02
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,258.1,101.325,0.245 ± 0.049
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,263.1,101.325,0.296 ± 0.059
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,268.1,101.325,0.445 ± 0.089
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,273.1,101.325,0.61 ± 0.12
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,278.1,101.325,0.73 ± 0.15
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,283.1,101.325,0.9 ± 0.18
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,288.1,101.325,1.091 ± 0.22
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,293.1,101.325,1.305 ± 0.26
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,298.1,101.325,1.571 ± 0.31
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,303.1,101.325,1.788 ± 0.36
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,308.1,101.325,2.02 ± 0.4
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,313.1,101.325,2.28 ± 0.46
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,318.1,101.325,2.55 ± 0.51
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,323.1,101.325,2.85 ± 0.57
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,328.1,101.325,3.22 ± 0.64
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,333.1,101.325,3.56 ± 0.71
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,338.1,101.325,3.95 ± 0.79
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,343.1,101.325,4.35 ± 0.87
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,348.1,101.325,4.77 ± 0.95
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,353.1,101.325,5.2 ± 1
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,358.1,101.325,5.5 ± 1.1
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,363.1,101.325,6 ± 1.2
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,368.1,101.325,6.5 ± 1.3
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,373.1,101.325,6.9 ± 1.4
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,378.1,101.325,7.4 ± 1.5
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,383.1,101.325,7.8 ± 1.6
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,388.1,101.325,8.3 ± 1.7
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,393.1,101.325,8.8 ± 1.8
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,398.1,101.325,9.3 ± 1.9
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,403.1,101.325,9.8 ± 2
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,408.1,101.325,10.3 ± 2
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,413.1,101.325,10.8 ± 2.2
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,418.1,101.325,11.3 ± 2.3
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,423.1,101.325,11.8 ± 2.4
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,428.1,101.325,12.3 ± 2.5
1-ethyl-3-methylimidazolium tetrafluoroborate,C6H11BF4N2,197.97,Liquid,433.1,101.325,12.7 ± 2.5
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,258.1,101.325,0.0286 ± 0.0057
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,263.1,101.325,0.0374 ± 0.0075
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,268.1,101.325,0.0495 ± 0.0099
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,273.1,101.325,0.073 ± 0.015
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,278.1,101.325,0.105 ± 0.021
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,283.1,101.325,0.139 ± 0.028
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,288.1,101.325,0.202 ± 0.04
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,293.1,101.325,0.291 ± 0.058
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,298.1,101.325,0.382 ± 0.076
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,303.1,101.325,0.485 ± 0.097
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,308.1,101.325,0.61 ± 0.12
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,313.1,101.325,0.72 ± 0.14
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,318.1,101.325,0.86 ± 0.17
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,323.1,101.325,1.01 ± 0.2
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,328.1,101.325,1.178 ± 0.24
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,333.1,101.325,1.351 ± 0.27
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,338.1,101.325,1.538 ± 0.31
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,343.1,101.325,1.747 ± 0.35
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,348.1,101.325,1.95 ± 0.39
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,353.1,101.325,2.18 ± 0.44
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,358.1,101.325,2.41 ± 0.48
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,363.1,101.325,2.68 ± 0.54
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,368.1,101.325,3 ± 0.6
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,373.1,101.325,3.29 ± 0.66
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,378.1,101.325,3.57 ± 0.71
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,383.1,101.325,3.86 ± 0.77
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,388.1,101.325,4.15 ± 0.83
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,393.1,101.325,4.47 ± 0.89
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,398.1,101.325,4.77 ± 0.95
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,403.1,101.325,5.1 ± 1
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,408.1,101.325,5.4 ± 1.1
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,413.1,101.325,5.7 ± 1.1
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,418.1,101.325,6 ± 1.2
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,423.1,101.325,6.3 ± 1.3
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,428.1,101.325,6.6 ± 1.3
1-ethyl-3-methylimidazolium ethyl sulfate,C8H16N2O4S,236.29,Liquid,433.1,101.325,6.9 ± 1.4
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,258.1,101.325,0.00476 ± 0.0001
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,258.1,101.325,0.00492 ± 0.0001
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,263.1,101.325,0.00544 ± 0.00011
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,268.1,101.325,0.00633 ± 0.00017
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,273.1,101.325,0.011 ± 0.0003
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,273.1,101.325,0.0113 ± 0.0003
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,278.1,101.325,0.013 ± 0.0003
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,278.2,101.325,0.014 ± 0.0003
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,282.9,101.325,0.017 ± 0.0004
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,283,101.325,0.0158 ± 0.0003
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,287.9,101.325,0.0188 ± 0.0004
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,288.1,101.325,0.0209 ± 0.0004
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,293.1,101.325,0.0226 ± 0.0005
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,293.2,101.325,0.0258 ± 0.0005
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,298.2,101.325,0.0274 ± 0.0024
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,298.6,101.325,0.032 ± 0.0024
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,303.3,101.325,0.0386 ± 0.0008
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,303.4,101.325,0.0321 ± 0.0007
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,308,101.325,0.0467 ± 0.001
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,312.5,101.325,0.0496 ± 0.0023
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,313.3,101.325,0.0579 ± 0.0024
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,318.2,101.325,0.071 ± 0.0015
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,323,101.325,0.0789 ± 0.0068
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,323.4,101.325,0.0921 ± 0.0069
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,328.1,101.325,0.12 ± 0.003
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,330.9,101.325,0.13 ± 0.003
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,332.8,101.325,0.153 ± 0.012
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,333.1,101.325,0.17 ± 0.012
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,334.6,101.325,0.182 ± 0.004
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,335.7,101.325,0.202 ± 0.007
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,337.6,101.325,0.262 ± 0.009
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,339.2,101.325,0.32 ± 0.012
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,341.4,101.325,0.451 ± 0.022
1-ethyl-3-methylimidazolium bromide,C6H11BrN2,191.07,Liquid,343.9,101.325,0.781 ± 0.031
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,293.65,101.325,0.0685 ± 0.0027
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,296.15,101.325,0.0798 ± 0.0032
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,297.15,101.325,0.0857 ± 0.0034
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,298.15,101.325,0.0887 ± 0.0035
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,299.35,101.325,0.0953 ± 0.0038
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,302.95,101.325,0.1213 ± 0.0049
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,304.45,101.325,0.1292 ± 0.0052
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,308.15,101.325,0.1597 ± 0.0064
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,308.15,101.325,0.1663 ± 0.0067
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,309.65,101.325,0.1754 ± 0.007
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,310.85,101.325,0.1865 ± 0.0075
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,311.85,101.325,0.1944 ± 0.0078
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,313.05,101.325,0.206 ± 0.0082
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,314.15,101.325,0.212 ± 0.0085
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,316.05,101.325,0.231 ± 0.0092
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,317.15,101.325,0.241 ± 0.0096
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,317.65,101.325,0.247 ± 0.0099
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,317.95,101.325,0.248 ± 0.0099
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,319.65,101.325,0.261 ± 0.01
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,321.25,101.325,0.278 ± 0.011
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,323.05,101.325,0.322 ± 0.013
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,324.55,101.325,0.336 ± 0.013
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,325.65,101.325,0.351 ± 0.014
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,327.65,101.325,0.382 ± 0.015
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,328.35,101.325,0.388 ± 0.015
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,328.45,101.325,0.395 ± 0.016
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,328.65,101.325,0.435 ± 0.018
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,337.95,101.325,0.59 ± 0.024
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,345.55,101.325,0.732 ± 0.029
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,354.15,101.325,0.928 ± 0.037
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,370.15,101.325,1.36 ± 0.054
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,380.15,101.325,1.614 ± 0.065
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,396.85,101.325,1.86 ± 0.074
triethylhexylammonium bis((trifluoromethyl)sulfonyl)imide,C14H28F6N2O4S2,466.5,Liquid,413.45,101.325,2.284 ± 0.091
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,303.15,101.325,0.0585 ± 0.0012
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,303.85,101.325,0.0628 ± 0.0013
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,305.25,101.325,0.0659 ± 0.0013
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,306.15,101.325,0.0696 ± 0.0014
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,307.25,101.325,0.0714 ± 0.0014
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,308.15,101.325,0.0745 ± 0.0015
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,309.15,101.325,0.0758 ± 0.0015
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,310.95,101.325,0.0819 ± 0.0016
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,311.95,101.325,0.0819 ± 0.0016
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,313.15,101.325,0.0856 ± 0.0017
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,315.15,101.325,0.0899 ± 0.0018
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,318.25,101.325,0.1017 ± 0.002
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,320.05,101.325,0.1035 ± 0.0021
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,322.25,101.325,0.1078 ± 0.0022
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,326.25,101.325,0.1152 ± 0.0023
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,328.15,101.325,0.1202 ± 0.0024
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,329.25,101.325,0.1214 ± 0.0024
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,329.95,101.325,0.122 ± 0.0024
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,331.25,101.325,0.1245 ± 0.0025
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,332.95,101.325,0.1245 ± 0.0025
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,334.25,101.325,0.1233 ± 0.0025
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,335.15,101.325,0.1251 ± 0.0025
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,338.25,101.325,0.1251 ± 0.0025
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,339.35,101.325,0.1251 ± 0.0025
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,340.15,101.325,0.1282 ± 0.0026
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,340.95,101.325,0.1276 ± 0.0026
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,343.05,101.325,0.1276 ± 0.0026
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,344.15,101.325,0.1276 ± 0.0026
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,345.85,101.325,0.1276 ± 0.0026
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,348.35,101.325,0.1264 ± 0.0025
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,349.75,101.325,0.127 ± 0.0025
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,351.05,101.325,0.1257 ± 0.0025
1-methyl-2-oxopyrrolidin-1-ium sulfurochloridate,C5H10ClNO4S,215.65,Liquid,353.35,101.325,0.1245 ± 0.0025
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,263.1,101.325,0.00236 ± 7e-05
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,268.1,101.325,0.00375 ± 0.0001
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,273.1,101.325,0.00578 ± 0.00015
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,278.1,101.325,0.0087 ± 0.00022
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,283.1,101.325,0.0128 ± 0.0003
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,283.1,101.325,0.0129 ± 0.0003
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,288.1,101.325,0.0184 ± 0.0005
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,288.1,101.325,0.0185 ± 0.0005
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,293.1,101.325,0.0257 ± 0.0006
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,293.1,101.325,0.0258 ± 0.0006
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,298.1,101.325,0.0349 ± 0.0008
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,298.1,101.325,0.0351 ± 0.0008
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,303.1,101.325,0.0464 ± 0.0011
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,303.1,101.325,0.0467 ± 0.0011
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,308.1,101.325,0.0608 ± 0.0014
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,308.1,101.325,0.0609 ± 0.0014
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,313.1,101.325,0.0783 ± 0.0017
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,313.1,101.325,0.0784 ± 0.0017
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,318.1,101.325,0.0988 ± 0.0022
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,318.1,101.325,0.099 ± 0.0022
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,323.1,101.325,0.124 ± 0.003
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,328.1,101.325,0.153 ± 0.003
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,333.1,101.325,0.189 ± 0.004
1-decyl-3-methylimidazolium tetrafluoroborate,C14H27BF4N2,310.19,Liquid,338.1,101.325,0.23 ± 0.005
