pair_sml,state,conductivity_norm,conductivity
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[Cl-],0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]S(=O)(C(F)(F)C(F)F)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]P(OCCCC)(OCCCC)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]P(O)(O)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.O=C(C(F)(F)F)[O-],0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]P(OCC)(OCC)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]P(OC)(OC)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]S(=O)(OC)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.N#C[N-]C#N,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-][N+]([O-])=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.N#C[C-](C#N)C#N,-0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.O=C(CCCCCCCCC)[O-],0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.F[B-](F)(F)F,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[Br-],0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.F[P-](F)(F)(F)(F)F,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,,
C[S+](C)C.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
C[S+](C)C.[O-]P(OCCCC)(OCCCC)=O,0.0,,
C[S+](C)C.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
C[S+](C)C.O=C(C(F)(F)F)[O-],0.0,,
C[S+](C)C.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
C[S+](C)C.[O-]P(OCC)(OCC)=O,0.0,,
C[S+](C)C.N#C[N-]C#N,0.0,,
C[S+](C)C.N#C[C-](C#N)C#N,0.0,,
CCCN1C=C[N+](CC)=C1.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
CCCN1C=C[N+](CC)=C1.[S-]C#N,-0.0,,
CCCN1C=C[N+](CC)=C1.O=C(C)[O-],-0.0,,
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(OCC)=O,0.0,,
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(O)=O,0.0,,
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(C)=O,0.0,,
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,,
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(CCCC)=O,0.0,,
CCCN1C=C[N+](CC)=C1.O=C([H])[O-],-0.0,,
CCCN1C=C[N+](CC)=C1.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,-0.0,,
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(C(F)(F)C(F)F)=O,0.0,,
CCCN1C=C[N+](CC)=C1.[O-]P(OCCCC)(OCCCC)=O,-0.0,,
CCCN1C=C[N+](CC)=C1.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,-0.0,,
CCCN1C=C[N+](CC)=C1.[O-]P(O)(O)=O,0.0,,
CCCN1C=C[N+](CC)=C1.O=C(C(F)(F)F)[O-],-0.0,,
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(C1=CC=C(CCCCCCCCCCCC)C=C1)=O,0.0,,
CCCN1C=C[N+](CC)=C1.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,-0.0,,
CCCN1C=C[N+](CC)=C1.[O-]P(OCC)(OCC)=O,-0.0,,
CCCN1C=C[N+](CC)=C1.[O-]P(OC)(OC)=O,0.0,,
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(OC)=O,0.0,,
CCCN1C=C[N+](CC)=C1.N#C[N-]C#N,-0.0,,
CCCN1C=C[N+](CC)=C1.[O-][N+]([O-])=O,0.0,,
CCCN1C=C[N+](CC)=C1.N#C[C-](C#N)C#N,-0.0,,
CCCN1C=C[N+](CC)=C1.O=C(CCCCCCCCC)[O-],0.0,,
CCCN1C=C[N+](CC)=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,,
CCC[N+]1=CC=CC=C1C.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
CCC[N+]1=CC=CC=C1C.[S-]C#N,0.0,,
CCC[N+]1=CC=CC=C1C.O=C(C)[O-],0.0,,
CCC[N+]1=CC=CC=C1C.[O-]S(=O)(OCC)=O,0.0,,
CCC[N+]1=CC=CC=C1C.[O-]S(=O)(CCCC)=O,0.0,,
CCC[N+]1=CC=CC=C1C.O=C([H])[O-],0.0,,
CCC[N+]1=CC=CC=C1C.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
CCC[N+]1=CC=CC=C1C.[O-]P(OCCCC)(OCCCC)=O,0.0,,
CCC[N+]1=CC=CC=C1C.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
CCC[N+]1=CC=CC=C1C.O=C(C(F)(F)F)[O-],0.0,,
CCC[N+]1=CC=CC=C1C.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
CCC[N+]1=CC=CC=C1C.[O-]P(OCC)(OCC)=O,0.0,,
CCC[N+]1=CC=CC=C1C.[O-]P(OC)(OC)=O,0.0,,
CCC[N+]1=CC=CC=C1C.[O-]S(=O)(OC)=O,0.0,,
CCC[N+]1=CC=CC=C1C.N#C[N-]C#N,0.0,,
CCC[N+]1=CC=CC=C1C.N#C[C-](C#N)C#N,-0.0,,
CCC[N+]1=CC=CC=C1C.O=C(CCCCCCCCC)[O-],0.0,,
CCC[N+]1=CC=CC=C1C.F[B-](F)(F)F,0.0,,
